name,energy_kcal,protein_g,fat_g,carbohydrate_g,sugar_g
Ikan Heu,0.003625730994152047,0.0675,0.03219512195121951,0.021141649048625793,0.0119402985074626
Daun gandaria,0.0009356725146198831,0.052500000000000005,0.06829268292682927,0.006553911205073996,0.0022388059701492
Sagu aren kering,0.20760233918128657,0.0005,0.005365853658536586,0.18097251585623678,0.0
Ganyong rebus,0.058479532163742694,0.0006666666666666668,0.000975609756097561,0.05031712473572939,0.0
Rendang sapi,0.0022222222222222222,0.16083333333333336,0.03804878048780488,0.0477801268498943,0.058955223880597
Roma : Biskuit Kelapa,0.07602339181286549,0.0016666666666666668,0.024390243902439025,0.04016913319238901,0.044776119402985
Superco,0.04678362573099415,0.0008333333333333334,0.014634146341463414,0.027484143763213533,0.0298507462686567
Saus Sesame,0.058479532163742694,0.0008333333333333334,0.04390243902439024,0.008456659619450317,0.0
Pepea oncom ampas tahu,0.044444444444444446,0.004333333333333334,0.00878048780487805,0.022410147991543342,0.0
Nissin Assorted Biscuits,0.026315789473684213,0.0008333333333333334,0.024390243902439025,0.03805496828752643,0.0522388059701492
So you minuman kedelai,0.058479532163742694,0.0033333333333333335,0.012195121951219513,0.03171247357293869,0.0820895522388059
Sayur asem,0.016959064327485382,0.0005833333333333334,0.002926829268292683,0.010570824524312896,0.0
Lamtoro var. gung tanpa kulit,0.21461988304093568,0.03866666666666667,0.02634146341463415,0.06871035940803383,0.0
Ikan Bambangan,0.000760233918128655,0.09333333333333334,0.01804878048780488,0.042283298097251586,0.0097014925373134
Khong guan Saltcheese,0.04678362573099415,0.0008333333333333334,0.01951219512195122,0.021141649048625793,0.0149253731343283
Tauco,0.10760233918128655,0.009500000000000001,0.026829268292682926,0.04693446088794926,0.0
Saladstop Cobb,0.3146198830409357,0.028333333333333335,0.1721951219512195,0.04249471458773785,0.0477611940298507
SOESNACK CHEESE,0.026315789473684213,0.0008333333333333334,0.01707317073170732,0.0063424947145877385,0.0
Batatas kelapa,0.058479532163742694,0.0005833333333333334,0.005365853658536586,0.18816067653276958,0.1567164179104477
Vigus,0.025730994152046785,0.002,0.0004878048780487805,0.01754756871035941,0.0
Sapi,0.058479532163742694,0.00275,0.07073170731707316,0.9471458773784356,0.0171641791044776
permen xylitol jeruk nipis,0.005847953216374269,0.0,0.0,0.004228329809725159,0.0
Taoge goreng,0.05146198830409357,0.002666666666666667,0.01024390243902439,0.029598308668076112,0.0
Sariroti Sandwich pandan sarikaya,0.06432748538011696,0.0016666666666666668,0.012195121951219513,0.04016913319238901,0.0298507462686567
Garlic parmesan (classic wings),0.12046783625730995,0.013333333333333334,0.07317073170731707,0.0021141649048625794,0.0
Sapi,0.058479532163742694,0.002,0.07804878048780488,0.5792811839323467,0.0223880597014925
Monde Serena Egg Rolls Original,0.026315789473684213,0.0008333333333333334,0.024390243902439025,0.016913319238900635,0.0298507462686567
You C1000 Lemon Water,0.08771929824561403,0.0,0.0,0.07822410147991543,0.2761194029850746
Gery Saluut Malkist,0.07602339181286549,0.0016666666666666668,0.024390243902439025,0.04016913319238901,0.0373134328358208
quaker instan oatmeal,0.08187134502923976,0.0033333333333333335,0.01707317073170732,0.05073995771670191,0.0
Koro wedus / polong,0.026900584795321637,0.0025,0.0014634146341463415,0.016701902748414377,0.0
Sirup Sunquick Exotic,0.026315789473684213,0.0,0.0,0.023255813953488372,0.0820895522388059
Bubur tinotuan (Manado),0.0912280701754386,0.0019166666666666666,0.000975609756097561,0.03298097251585624,0.0
Tony roma's,0.5853801169590643,0.060000000000000005,0.37073170731707317,0.0021141649048625794,0.0
Frisian flag full cream,0.08187134502923976,0.005833333333333334,0.03414634146341464,0.027484143763213533,0.0820895522388059
Pop Ice flavour strawberry,0.011695906432748537,0.0008333333333333334,0.00975609756097561,0.046511627906976744,0.1417910447761194
Teajus Madu,0.017543859649122806,0.0,0.0,0.014799154334038056,0.0522388059701492
KitKat,0.052631578947368425,0.0008333333333333334,0.024390243902439025,0.021141649048625793,0.0
Daun semanggi,0.0011111111111111111,0.037500000000000006,0.041463414634146344,0.00930232558139535,0.003731343283582
Saus Hoisin,0.058479532163742694,0.0008333333333333334,0.0024390243902439024,0.046511627906976744,0.1567164179104477
Keddo bodong,0.1695906432748538,0.003833333333333333,0.027804878048780488,0.11670190274841438,0.0
Buah negri,0.00046783625730994154,0.04583333333333334,0.05951219512195122,0.002536997885835095,0.0007462686567164
Beras,"5,85E+10",0.0825,0.10926829268292683,0.003594080338266385,0.0022388059701492
Rempeyek kacang tolo,0.26374269005847956,0.009333333333333334,0.09853658536585365,0.12621564482029599,0.0
Quiznos Black angus steakhouse,0.456140350877193,0.03916666666666667,0.13170731707317074,0.18604651162790697,0.1417910447761194
Kerupuk mie kuning goreng,0.2783625730994152,"8,33E+10",0.10292682926829269,0.1507399577167019,0.0
Permen Fisherman's friend original,0.0,0.0,0.0,0.0,0.0
Sante,0.058479532163742694,0.0003333333333333334,0.0034146341463414634,0.7463002114164905,0.632089552238806
Es krim,0.12280701754385966,0.0033333333333333335,0.06097560975609756,0.043551797040169135,0.0
Tepung singkong / Tapioka,0.21228070175438596,0.0009166666666666668,0.0024390243902439024,0.1864693446088795,0.0
Durian,0.004678362573099415,0.11166666666666668,0.13658536585365855,0.005285412262156448,0.0223880597014925
Buah atung,0.0010526315789473684,0.01916666666666667,0.025365853658536587,0.0016913319238900635,0.0014925373134328
Kue lumpur,0.17017543859649123,0.003,0.054146341463414634,0.09323467230443976,0.0
Sedaap Tasty bakmi ayam,0.34502923976608185,0.0125,0.1073170731707317,0.17758985200845667,0.044776119402985
Shabu-shabu,0.05146198830409357,0.002666666666666667,0.03902439024390244,0.0016913319238900635,0.0
Labu air,0.00023391812865497077,0.015833333333333335,0.018536585365853658,0.0012684989429175475,0.0014925373134328
Buah nona,0.0005847953216374269,0.08416666666666667,0.12292682926829268,0.003594080338266385,0.0044776119402985
Jeruk ragi,0.00023391812865497077,0.04083333333333333,0.054146341463414634,0.0014799154334038055,0.0014925373134328
Susu greenfields full cream,0.0935672514619883,0.006666666666666667,0.04390243902439024,0.025369978858350954,0.0522388059701492
Kobe Tepung Bumbu Serbaguna Special,0.0,0.0016666666666666668,0.0,0.027484143763213533,0.0
Auntie anne sour cream and onion pretzel,0.2105263157894737,0.007500000000000001,0.024390243902439025,0.1437632135306554,0.0895522388059701
Tinoransa,0.0007017543859649122,0.43000000000000005,0.0,0.03742071881606766,0.3694029850746269
Roti putih / roti tawar,0.14502923976608187,0.006666666666666667,0.005853658536585366,0.10570824524312897,0.0
Daun lompong talas,0.0009356725146198831,0.03666666666666667,0.03609756097560976,0.0063424947145877385,0.0059701492537313
prenagen esensis susu bubuk rasa moka,0.08771929824561403,0.005833333333333334,0.004878048780487805,0.0613107822410148,0.0
BANGO kecap manis (400 ml),0.03508771929824561,0.0,0.0,0.03171247357293869,0.0970149253731343
Gulai pliek,0.10292397660818714,0.006083333333333334,0.07268292682926829,0.006765327695560254,0.0
Kacang hijau rebus,0.06374269005847953,0.0072499999999999995,0.0024390243902439024,0.038689217758985206,0.0
Gendar goreng,0.23801169590643276,0.005333333333333334,0.13756097560975608,0.06765327695560254,0.0
Nestle air minum,0.0,0.0,0.0,0.0,0.0
Dancow FortiGro rasa vanilla,0.029239766081871347,0.004166666666666667,0.029268292682926828,0.029598308668076112,0.0820895522388059
Keju kraft quick melt,0.058479532163742694,0.004166666666666667,0.03414634146341464,0.008456659619450317,0.0074626865671641
Haverjoy,0.08187134502923976,0.0025,0.01707317073170732,0.052854122621564484,0.0
Hydromama,0.0,0.0,0.0,0.03805496828752643,0.1119402985074626
Maizena,0.00040935672514619883,0.2841666666666667,0.4146341463414634,0.0006342494714587737,0.0
Biskuit Serena broniz,0.058479532163742694,0.0016666666666666668,0.024390243902439025,0.027484143763213533,0.0522388059701492
Pop Mie Goreng Pedas Gledek,0.21637426900584797,0.005,0.08780487804878048,0.09513742071881608,0.0
Pop Mie PAKE NASI,0.20467836257309943,0.005833333333333334,0.07317073170731707,0.10147991543340382,0.0
Kacang beracun,0.00023391812865497077,0.09833333333333334,0.1053658536585366,0.00930232558139535,0.0111940298507462
Yoshinoya Veggie beef bowl (Reguler bowl),0.3801169590643275,0.02,0.0975609756097561,0.20084566596194503,0.0298507462686567
SOYJOY FRUIT SOY BAR STRAWBERRY,0.023391812865497075,0.0033333333333333335,0.02195121951219512,0.04016913319238901,0.0820895522388059
Teajus Rasa Lemon,0.0,0.0,0.0,0.012684989429175477,0.0373134328358208
Nasi gemuk,0.11228070175438597,0.0031666666666666666,0.042926829268292686,0.051585623678646934,0.0
Frisian flag coconut delight,0.0935672514619883,0.005,0.024390243902439025,0.052854122621564484,0.1044776119402985
Gudeg,0.0012280701754385965,0.13333333333333333,0.07804878048780488,0.0069767441860465115,0.0686567164179104
Bumbu Nasi Goreng Royco,0.005847953216374269,0.0,0.0,0.004228329809725159,0.0
Sarden abc extra pedas,0.0029239766081871343,0.007500000000000001,0.004878048780487805,0.0063424947145877385,0.0
Ketan,0.0005263157894736842,0.17666666666666667,0.18829268292682927,0.008456659619450317,0.0343283582089552
Gowell sereal & susu rasa taro,0.07017543859649122,0.0016666666666666668,0.012195121951219513,0.048625792811839326,0.0
Subway spicy italian sandwich,0.27485380116959063,0.015833333333333335,0.11707317073170731,0.09090909090909091,0.044776119402985
Srikaya,0.0368421052631579,0.0009166666666666668,0.0024390243902439024,0.029386892177589854,0.0
Markisa,0.00046783625730994154,0.12000000000000001,0.14536585365853658,0.007399577167019028,0.008955223880597
Kacang kapri segar,0.05730994152046784,0.005583333333333334,0.001951219512195122,0.03742071881606766,0.0
Kapri muda,0.00040935672514619883,0.037500000000000006,0.04390243902439024,0.0069767441860465115,0.0014925373134328
Cadbury Dairy Milk,0.0935672514619883,0.0016666666666666668,0.00975609756097561,0.03805496828752643,0.1119402985074626
Coklat Delfi dairy milk,0.08771929824561403,0.0016666666666666668,0.04390243902439024,0.03171247357293869,0.0895522388059701
Pencok lele,0.0028654970760233923,0.31,0.01707317073170732,0.01649048625792812,0.2708955223880597
Daun bangun-bangun,0.0009356725146198831,0.022500000000000003,0.01951219512195122,0.0027484143763213532,0.0044776119402985
Daun bawang merah,0.00046783625730994154,0.03416666666666667,0.03804878048780488,0.004228329809725159,0.0022388059701492
Daun belem,0.0010526315789473684,0.04166666666666667,0.03804878048780488,0.00930232558139535,0.0104477611940298
Daun singkong kopang,0.0007017543859649122,0.06166666666666667,0.05219512195121951,0.01331923890063425,0.0052238805970149
Mangga kopek,0.00017543859649122806,0.04666666666666667,0.07121951219512195,0.0008456659619450318,0.0014925373134328
Pisang mas bali kopang,0.0014035087719298245,0.10583333333333333,0.1551219512195122,0.002959830866807611,0.0014925373134328
Yoshinoya Beef bowl (Reguler bowl),0.42690058479532167,0.025,0.13170731707317074,0.19238900634249473,0.0373134328358208
Yoshinoya Teriyaki (Reguler bowl),0.4619883040935673,0.04,0.08780487804878048,0.23255813953488372,0.1194029850746268
Chatime milk tea(no sugar),0.08304093567251462,0.00125,0.06341463414634146,0.010570824524312896,0.0074626865671641
Sapi,0.058479532163742694,0.0005,0.06829268292682927,0.266384778012685,0.0111940298507462
Ayam,0.058479532163742694,0.008416666666666666,0.22048780487804878,1.0,0.103731343283582
"Sereal ENERGEN ""Kacang Hijau""",0.014619883040935673,0.0016666666666666668,0.014634146341463414,0.05073995771670191,0.1194029850746268
Energen Oat milk,0.058479532163742694,0.0025,0.00975609756097561,0.03382663847780127,0.0074626865671641
Sop saudara,0.0008771929824561404,0.07416666666666667,0.01902439024390244,0.015221987315010573,0.0373134328358208
Saus sambal,0.015789473684210527,0.0,0.0,0.014164904862579281,0.0485074626865671
Saus tomat,0.009941520467836258,0.00015000000000000001,"9,76E+09",0.00985200845665962,0.0270149253731343
Saus Teriyaki,0.008771929824561403,0.0,0.0,0.008456659619450317,0.0223880597014925
Jagung muda / semi,0.00046783625730994154,0.029166666666666667,0.03609756097560976,0.004651162790697675,0.0007462686567164
Kesemek,0.0003508771929824561,0.065,0.0975609756097561,0.0016913319238900635,0.0029850746268656
Chatime milk tea,0.17660818713450294,0.00125,0.06341463414634146,0.09408033826638479,0.2947761194029851
Chatime mango smoothie,0.13333333333333333,0.0004166666666666667,0.0024390243902439024,0.11733615221987316,0.4029850746268656
Chatime matcha red bean smoothie,0.22456140350877193,0.0037500000000000003,0.05121951219512195,0.1416490486257928,0.4328358208955223
Buah rukam,0.00046783625730994154,0.09416666666666668,0.13073170731707318,0.0016913319238900635,0.0022388059701492
Daging kambing (segar),0.0871345029239766,0.013833333333333335,0.0448780487804878,0.0,0.0
Gulai kambing,0.0736842105263158,0.0035000000000000005,0.045853658536585365,0.013107822410147992,0.0
Sop kambing,0.0005847953216374269,0.028333333333333335,0.005365853658536586,0.011627906976744186,0.0059701492537313
Kacang tanah sari,0.3280701754385965,0.02125,0.21365853658536585,0.054968287526427066,0.0
Saridele,0.0023391812865497076,0.2866666666666667,0.2097560975609756,0.06342494714587738,0.1492537313432835
Tempe pasar,0.08771929824561403,0.011666666666666667,0.037560975609756096,0.019238900634249472,0.0
Diabetasol (vanilla malt),0.09941520467836258,0.006666666666666667,0.01951219512195122,0.054968287526427066,0.0
Ayam goreng pasundan,0.0014619883040935672,0.2041666666666667,0.0014634146341463415,0.06997885835095138,0.0850746268656716
Ayam goreng pasundan,0.0013450292397660817,0.20500000000000002,0.0034146341463414634,0.08012684989429175,0.0671641791044776
Minyak wijen,0.5152046783625731,0.0001666666666666667,0.48634146341463413,0.0,0.0
Indomie soto padang,0.1929824561403509,0.006666666666666667,0.06829268292682927,0.09302325581395349,0.0
Batatas kelapa bakar,0.06432748538011696,0.0011666666666666668,0.005365853658536586,0.04947145877378435,0.0
Selai Nutella,0.11695906432748539,0.0016666666666666668,0.058536585365853655,0.048625792811839326,0.0
Peanut,0.3315789473684211,0.021500000000000002,0.24019512195121953,0.0341014799154334,0.0
Kacang walnut,0.3824561403508772,0.012691666666666667,0.3180975609756097,0.028985200845665963,0.0
Langsat,0.00029239766081871346,0.04666666666666667,0.06975609756097562,0.0019027484143763216,0.0014925373134328
Bubur sagu,0.0976608187134503,0.0001666666666666667,0.01951219512195122,0.06976744186046512,0.0
Burung,0.058479532163742694,0.004416666666666667,0.18292682926829268,0.5940803382663848,0.2395522388059701
Promina smooth kacang hijau,0.12280701754385966,0.006666666666666667,0.02195121951219512,0.07399577167019028,0.0
Prunes (kering),0.14035087719298245,0.001816666666666667,0.0018536585365853658,0.13505285412262158,0.0
Minyak ikan,0.5274853801169591,0.0,0.4878048780487805,0.0,0.0
Minyak kacang tanah,0.5274853801169591,0.0,0.4878048780487805,0.0,0.0
Salak pondoh,0.05087719298245614,0.0006666666666666668,0.001951219512195122,0.04249471458773785,0.0
Almond,0.005672514619883041,0.5108333333333334,0.0786829268292683,0.04080338266384778,0.4092537313432836
Chikiniku,0.0003508771929824561,0.11916666666666667,0.11121951219512195,0.02071881606765328,0.0104477611940298
Lumpia Sayur,0.0368421052631579,0.0016583333333333335,0.013853658536585366,0.01572938689217759,0.0055970149253731
Lumpia ayam,0.038011695906432746,0.002525,0.01273170731707317,0.015052854122621565,0.0027611940298507
Hokben Bento special 1,0.35789473684210527,0.020166666666666666,0.1151219512195122,0.15813953488372093,0.0
Hokben paket B,0.30526315789473685,0.021916666666666668,0.10926829268292683,0.11162790697674418,0.0
Hoka hemat 4,0.2415204678362573,0.016916666666666667,0.07463414634146341,0.09978858350951375,0.0
Hokben Paket C,0.3654970760233918,0.029500000000000002,0.1175609756097561,0.13530655391120508,0.0
Tekwan,0.0006432748538011696,0.04416666666666667,0.045853658536585365,0.0040169133192389005,0.0067164179104477
Kwark / Bagot,0.14152046783625732,0.015833333333333335,0.08292682926829269,0.0063424947145877385,0.0
Sawi hijau,0.0007017543859649122,0.023333333333333334,0.01951219512195122,0.004862579281183933,0.0022388059701492
Sawi putih / pecai,0.0003508771929824561,0.007500000000000001,0.008292682926829269,0.0021141649048625794,0.0007462686567164
san remo pasta sauce bolognese mushroom,0.04502923976608187,0.0017500000000000003,0.0175609756097561,0.01818181818181818,0.035820895522388
Pasta La fonte spaghetti with bolognese sauce,0.2456140350877193,0.008333333333333333,0.0,0.19661733615221988,0.0
La pasta royale cheese bolognese,0.19883040935672516,0.008333333333333333,0.029268292682926828,0.13530655391120508,0.0746268656716417
MR.P Garlic peanut,0.14035087719298245,0.005,0.08292682926829269,0.029598308668076112,0.0
Mr. Bread Roti manis pandan coklat srikaya,0.1929824561403509,0.005833333333333334,0.05365853658536585,0.10570824524312897,0.0895522388059701
Mangga kwini,0.00023391812865497077,0.07166666666666667,0.09658536585365854,0.0014799154334038055,0.003731343283582
Wine,0.048538011695906436,"5,83E+10",0.0,0.005750528541226216,0.0
Sonice Chicken wing,0.1286549707602339,0.016666666666666666,0.06829268292682927,0.008456659619450317,0.0
Ikan Cakalang,0.058479532163742694,0.00075,0.049756097560975605,0.18181818181818182,0.0649253731343283
Pizza hut super supreme,0.23976608187134504,0.013333333333333334,0.1073170731707317,0.07822410147991543,0.0149253731343283
Apel malang,0.00017543859649122806,0.0475,0.0624390243902439,0.0010570824524312897,0.0029850746268656
Apel,0.00017543859649122806,0.04833333333333334,0.07268292682926829,0.0006342494714587737,0.0029850746268656
Beetroot (mentah),0.025146198830409357,0.0013416666666666668,0.0008292682926829269,0.02021141649048626,0.0
French fries 2000 dengan saos sambal colek,0.026315789473684213,0.0,0.007317073170731707,0.016913319238900635,0.0
Saori Saus Mentega,0.0,0.0,0.0,0.004228329809725159,0.0
Pizza hut super supreme personal,0.09941520467836258,0.005833333333333334,0.04390243902439024,0.03594080338266385,0.0149253731343283
Super bihun kuah,0.11111111111111112,0.0033333333333333335,0.012195121951219513,0.07610993657505286,0.0
Super bihun goreng,0.14619883040935672,0.0033333333333333335,0.024390243902439025,0.09725158562367865,0.0223880597014925
Burger Carl's Jr super star with cheese,0.5380116959064327,0.04,0.2731707317073171,0.12473572938689219,0.0970149253731343
Coca cola,0.07953216374269007,0.00021666666666666668,0.0003414634146341464,0.07437632135306554,0.0
Gulai pakis,0.08362573099415205,0.0033333333333333335,0.055609756097560976,0.012684989429175477,0.0
Hydro coco,0.03508771929824561,0.0,0.0,0.03805496828752643,0.0746268656716417
Gulai ikan,0.0011695906432748538,0.08833333333333333,0.012195121951219513,0.03488372093023256,0.0246268656716417
Tim tam chocolate,0.08771929824561403,0.0016666666666666668,0.03414634146341464,0.04439746300211417,0.0
Loacker chocolate,0.29883040935672517,0.006416666666666667,0.12682926829268293,0.12473572938689219,0.0
Tango chocolate,0.058479532163742694,0.0008333333333333334,0.01951219512195122,0.029598308668076112,0.0
Sapi,0.058479532163742694,0.00075,0.05121951219512195,0.17758985200845667,0.0014925373134328
Klepon,0.21403508771929824,0.003958333333333334,0.045560975609756096,0.13915433403805497,0.0
Pisang raja sereh,0.0005847953216374269,0.09000000000000001,0.13756097560975608,0.0027484143763213532,0.0022388059701492
Pisang raja,0.0005847953216374269,0.1,0.1551219512195122,0.002536997885835095,0.0014925373134328
Geplak,0.20467836257309943,0.0011666666666666668,0.0702439024390244,0.11331923890063425,0.0
Kalakai,0.0005263157894736842,0.03166666666666667,0.03219512195121951,0.00507399577167019,0.0014925373134328
Yakult,0.029239766081871347,0.0008333333333333334,0.0,0.023255813953488372,0.0746268656716417
Cheesecake Factory ultimate red velvet cake cheesecake,0.9181286549707602,0.011666666666666667,0.5658536585365853,0.2642706131078224,0.7835820895522387
Susu kedelai V Soy Multigrain,0.09883040935672514,0.005083333333333333,0.033658536585365856,0.04312896405919662,0.1216417910447761
Multigrain Bread,0.14035087719298245,0.006666666666666667,0.029268292682926828,0.08033826638477802,0.0373134328358208
Beberuk,0.038011695906432746,0.0009166666666666668,0.025365853658536587,0.007399577167019028,0.0
Bebek,0.058479532163742694,0.0016666666666666668,0.11707317073170731,0.6342494714587739,0.0335820895522388
Sagu kasbi segar,0.13450292397660818,0.0005,0.000975609756097561,0.11945031712473574,0.0
Kedongdong masak,0.0003508771929824561,0.03833333333333334,0.05024390243902439,0.0021141649048625794,0.0007462686567164
Tauji cap singa,0.16198830409356726,0.007583333333333333,0.022926829268292682,0.10486257928118393,0.0
Kawista,0.0008187134502923977,0.1,0.10146341463414635,0.007399577167019028,0.0186567164179104
So good Almond milk original,0.04327485380116959,0.0011666666666666668,0.016585365853658537,0.019027484143763214,0.0641791044776119
Susu almond So good Almond Milk unsweetend,0.023976608187134502,0.0011666666666666668,0.01707317073170732,0.0016913319238900635,0.0022388059701492
Pocky Chocolate,0.13450292397660818,0.0025,0.04878048780487805,0.06765327695560254,0.0895522388059701
Pocky Cookies dan cream,0.12280701754385966,0.0025,0.04878048780487805,0.054968287526427066,0.0820895522388059
Pocky Strawberry,0.1286549707602339,0.0025,0.04878048780487805,0.06553911205073996,0.0671641791044776
Buavita royale sunshine carrot,0.07017543859649122,0.0,0.0,0.059196617336152224,0.1865671641791044
Buavita royale chloro broccoli,0.07017543859649122,0.0,0.0,0.0613107822410148,0.2014925373134328
Ades,0.0,0.0,0.0,0.0,0.0
Ademsari chingku,0.06432748538011696,0.0,0.0,0.05708245243128964,0.1865671641791044
Sprite (kaleng),0.058479532163742694,0.0,0.0,0.052854122621564484,0.1865671641791044
Chicken teriyaki,0.09824561403508772,0.010833333333333334,0.04682926829268293,0.015856236786469344,0.0
Kura-kura,0.00040935672514619883,0.06916666666666667,0.0,0.04038054968287527,0.0014925373134328
Kuro,0.0005263157894736842,0.07250000000000001,0.004878048780487805,0.03382663847780127,0.0164179104477611
Mcdonald Cheeseburger,0.17543859649122806,0.0125,0.058536585365853655,0.06976744186046512,0.0522388059701492
Sapi,0.058479532163742694,0.00125,0.08585365853658537,0.22832980972515857,0.0
Mcdonald Big mac burger,0.3157894736842105,0.020833333333333336,0.13658536585365855,0.09725158562367865,0.0671641791044776
Mcdonald Hamburge,0.14619883040935672,0.010833333333333334,0.03902439024390244,0.06553911205073996,0.044776119402985
Lovy cookies chocobutter,0.08771929824561403,0.0016666666666666668,0.03902439024390244,0.042283298097251586,0.0597014925373134
Lovy cookies coffeeccino,0.08771929824561403,0.0016666666666666668,0.03414634146341464,0.042283298097251586,0.0522388059701492
Susu bebelove 6-12bln,0.08187134502923976,0.0025,0.029268292682926828,0.03805496828752643,0.1208955223880597
Promina milky beras merah,0.12280701754385966,0.006666666666666667,0.02195121951219512,0.07399577167019028,0.0
Promina pisang susu,0.12280701754385966,0.006666666666666667,0.02195121951219512,0.07399577167019028,0.0
Mangga indramayu,"5,85E+10",0.060000000000000005,0.09121951219512195,0.0016913319238900635,0.0014925373134328
Maestro light Mayonnaise,0.029239766081871347,0.0,0.024390243902439025,0.014799154334038056,0.0
Ikan Pindang banjar,0.004093567251461989,0.13083333333333333,0.00878048780487805,0.059196617336152224,0.0313432835820895
Ikan Pindang benggol,0.004561403508771929,0.14166666666666666,0.0,0.06553911205073996,0.0313432835820895
Ikan Pindang layang,0.004210526315789474,0.1275,0.0,0.06342494714587738,0.0208955223880597
La Fonte Fettuccine-30 Pasta,0.0,0.006666666666666667,0.0,0.09513742071881608,0.0223880597014925
Daun jampang,0.0008771929824561404,0.028333333333333335,0.025853658536585365,0.008033826638477801,0.003731343283582
sambal pecel,0.1286549707602339,0.007500000000000001,0.04878048780487805,0.048625792811839326,0.0
Cerebrofort Marine Gummy Strawberry,0.0,0.0008333333333333334,0.0,0.016913319238900635,0.044776119402985
Pecel sayur dengan lauk,0.23859649122807017,0.020975000000000004,0.12282926829268292,0.05723044397463002,0.0
Teh celup sosro,0.0,0.0,0.0,0.0,0.0
teh cap dandang black tea,0.0,0.0,0.0,0.0,0.0
Bawang merah,0.0005847953216374269,0.03833333333333334,0.0448780487804878,0.0031712473572938693,0.0022388059701492
Bawang putih,0.0010526315789473684,0.09333333333333334,0.10390243902439025,0.009513742071881607,0.0014925373134328
Balichong,0.08888888888888889,0.011,0.003902439024390244,0.048414376321353064,0.0
Batatas kelapa kukus,0.05380116959064327,0.001,0.0014634146341463415,0.04439746300211417,0.0
Kuaci Rebo origial,0.06432748538011696,0.004166666666666667,0.04390243902439024,0.0063424947145877385,0.0
KFC Original recipe dada,0.2280701754385965,0.0325,0.1024390243902439,0.023255813953488372,0.0
KFC Original recipe paha bawah,0.07602339181286549,0.01,0.03902439024390244,0.008456659619450317,0.0
KFC Original recipe paha atas,0.16374269005847952,0.015833333333333335,0.09268292682926829,0.016913319238900635,0.0
KFC Original recipe sayap,0.07602339181286549,0.008333333333333333,0.03902439024390244,0.0063424947145877385,0.0
Keribang,0.058479532163742694,0.0006666666666666668,0.006341463414634147,0.28964059196617337,0.2223880597014925
Kue bangket,0.22690058479532163,0.00125,0.005853658536585366,0.1697674418604651,0.0
Lengkuas/Boros laja,0.0005847953216374269,0.021666666666666667,0.022926829268292682,0.0021141649048625794,0.0022388059701492
Cheesecake Factory carrot cake,1.0,0.0125,0.5951219512195122,0.3086680761099366,0.8731343283582089
Tummy yogurt mango carrot,0.08771929824561403,0.0025,0.00975609756097561,0.0613107822410148,0.1343283582089552
Corn flakes,0.06432748538011696,0.0016666666666666668,0.0,0.054968287526427066,0.0223880597014925
Eskrim cornetto chocolate,0.15204678362573099,0.0025,0.058536585365853655,0.0718816067653277,0.1641791044776119
Kerokot,0.0006432748538011696,0.021666666666666667,0.018536585365853658,0.003594080338266385,0.0029850746268656
Coklat Lindt 70% Cocoa smooth dark,0.14619883040935672,0.0025,0.09268292682926829,0.03594080338266385,0.0895522388059701
Teh Kotak Less Sugar,0.04093567251461988,0.0,0.0,0.04016913319238901,0.0
Granola creation tropical fruit and nuts,0.09473684210526316,0.005833333333333334,0.024390243902439025,0.048625792811839326,0.0373134328358208
Go Natural fruit and nut delight,0.13450292397660818,0.0051666666666666675,0.06585365853658537,0.04376321353065539,0.0902985074626865
Carman's fruit and nut,0.10701754385964912,0.0034166666666666664,0.032682926829268294,0.053065539112050746,0.0582089552238805
Sonice Chicken Stick,0.14619883040935672,0.010833333333333334,0.08292682926829269,0.027484143763213533,0.0
Sonice Chicken karage,0.17543859649122806,0.01,0.08780487804878048,0.04439746300211417,0.0
Ikan Tongkol,0.0012280701754385965,0.08333333333333334,0.03902439024390244,0.028964059196617337,0.0111940298507462
lontong,0.08421052631578947,0.0023,0.0011219512195121953,0.06714587737843553,0.0008955223880597
Cimory Soyamilk,0.15204678362573099,0.008333333333333333,0.029268292682926828,0.08879492600422834,0.1343283582089552
Cimory yogurt set low fat,0.03508771929824561,0.004166666666666667,0.007317073170731707,0.016913319238900635,0.0
Cimory yogurt drink,0.10526315789473685,0.005,0.00975609756097561,0.06765327695560254,0.0
Salak bali,0.03333333333333333,0.0004166666666666667,0.0004878048780487805,0.02875264270613108,0.0
Salak medan,0.03216374269005848,0.0003333333333333334,0.000975609756097561,0.027061310782241017,0.0
Salak,0.04502923976608187,0.0003333333333333334,0.0,0.044186046511627906,0.0
Jamur tiram,0.0003508771929824561,0.025,0.026829268292682926,0.0040169133192389005,0.0007462686567164
Rujak cingur,0.08947368421052632,0.009416666666666669,0.04097560975609756,0.016913319238900635,0.0
Pisang angleng (pisang ampyang),0.0005847953216374269,0.05666666666666667,0.08390243902439024,0.0027484143763213532,0.0014925373134328
Anggur hutan,0.00011695906432748539,0.025,0.033170731707317075,0.0010570824524312897,0.0014925373134328
Gurame asem manis,0.0014035087719298245,0.16,0.06195121951219512,0.026849894291754755,0.0753731343283582
kopi kapal api special mix,0.058479532163742694,0.0008333333333333334,0.004878048780487805,0.048625792811839326,0.0
WRP truil bar,0.04678362573099415,0.0008333333333333334,0.01707317073170732,0.029598308668076112,0.0522388059701492
WRP deli chips,0.12280701754385966,0.0008333333333333334,0.05365853658536585,0.054968287526427066,0.0074626865671641
